feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
77.486,76.441,64.081,62.287,46.167,71.966,-881.571,-2.589,4.975,U
77.543,75.188,63.407,65.806,48.741,68.823,-597.536,0.698,3.053,U
76.359,77.639,64.573,64.876,2.63,68.493,-994.483,-2.159,2.209,U
79.385,74.364,64.53,65.306,43.515,69.059,-132.801,-0.345,3.9,U
78.7,74.427,61.825,64.288,74.109,70.947,-435.79,0.486,0.602,U
77.72,76.864,63.754,64.063,33.516,68.02,-440.36,-1.459,3.158,U
77.935,76.278,61.558,64.995,78.47,71.229,-925.656,-3.93,2.954,U
76.12,74.316,63.114,63.889,57.64,69.139,-232.199,-0.639,2.794,U
77.839,76.836,63.745,64.801,44.781,68.727,-282.526,-2.946,3.597,U
77.721,77.244,62.839,63.479,59.685,71.888,-148.02,-1.14,-2.573,U
78.222,74.753,64.658,63.805,21.173,69.981,-973.387,-1.283,3.157,U
79.04,74.857,63.762,64.349,18.552,71.793,-386.962,-1.134,5.988,U
77.676,76.323,64.781,64.307,39.606,71.866,-281.973,-0.55,0.079,U
78.703,77.772,64.289,63.411,90.0,69.002,-604.2,-3.28,-1.033,V
78.337,76.897,63.066,62.873,90.0,68.086,-857.14,-0.765,3.676,V
78.563,77.943,63.715,62.297,90.0,70.444,-482.025,-0.398,-0.131,V
78.456,75.806,64.707,64.584,90.0,69.612,-878.472,-2.043,-2.475,V
77.175,74.284,62.303,64.898,90.0,70.521,-188.92,-3.311,5.317,V
76.09,76.733,63.733,65.352,90.0,70.593,-905.276,-1.37,0.135,V
76.704,76.086,63.812,62.995,90.0,71.99,-774.419,-0.151,0.45,V
77.323,75.645,61.268,65.442,90.0,71.245,-597.72,-0.229,-2.24,V
79.039,76.697,62.883,63.033,90.0,69.705,-685.595,0.843,2.414,V
79.162,75.449,64.634,64.693,90.0,68.196,-838.474,0.086,-0.777,V
76.803,76.322,63.414,65.406,90.0,68.098,-572.84,0.349,1.066,V
78.776,77.466,62.164,62.422,90.0,71.898,-451.226,0.844,-0.628,V
79.444,74.984,64.071,62.559,90.0,69.825,-741.328,-2.214,0.758,V
79.343,75.296,63.876,64.62,90.0,69.381,-487.932,-3.295,2.917,V
79.388,76.103,64.566,62.279,90.0,68.779,-854.757,-0.921,-1.151,V
79.995,77.115,63.344,62.661,90.0,68.284,-951.291,0.41,4.968,V
79.591,75.237,63.675,63.187,90.0,69.707,-311.974,-0.559,4.681,V
77.173,74.312,63.214,63.888,90.0,69.174,-931.488,-2.971,5.328,V
78.069,76.828,64.872,62.863,90.0,71.332,-480.019,0.707,-0.225,V
78.503,75.066,64.331,65.811,90.0,71.807,-651.195,-2.991,-0.057,V
78.725,75.774,63.574,65.296,90.0,70.076,-613.422,-1.334,2.193,V
76.668,76.786,62.046,63.636,90.0,69.054,-962.133,0.946,0.947,V
79.182,75.355,64.433,65.819,90.0,70.276,-134.955,-3.328,-1.218,V
76.16,74.087,62.984,65.809,90.0,69.342,-657.507,-1.527,4.782,V
79.508,76.944,63.877,62.735,90.0,70.579,-969.849,-0.036,0.604,V
78.665,77.029,63.278,62.149,90.0,70.317,-439.06,-1.108,0.7,V
78.766,74.36,64.204,64.753,90.0,70.846,-541.429,-2.568,-1.472,V
76.087,74.971,63.493,64.734,90.0,70.284,-393.444,0.927,5.429,V
76.828,77.049,63.767,62.426,90.0,71.206,-781.919,-2.001,-2.495,V
76.985,76.473,64.764,63.338,90.0,71.605,-945.521,-2.791,3.663,V
79.798,77.595,61.164,64.081,90.0,71.045,-669.131,-1.43,2.131,V
76.709,74.665,62.368,63.823,90.0,70.77,-116.217,-2.157,-0.882,V
78.096,76.028,63.591,63.036,90.0,70.636,-809.891,-2.6,1.894,V
76.493,75.219,63.375,65.61,90.0,70.864,-706.547,0.413,4.097,V
77.84,77.064,63.312,64.898,90.0,70.028,-924.571,-1.27,-1.466,V
77.529,76.18,62.025,63.656,90.0,69.883,-980.938,-3.273,3.426,V
77.486,76.176,64.173,63.44,90.0,68.779,-276.431,-0.277,0.016,V
76.571,76.232,61.408,65.54,90.0,71.17,-73.293,-2.48,2.363,V
78.227,74.661,61.195,63.969,90.0,71.574,-683.961,-1.892,4.987,V
78.947,76.45,61.667,63.964,90.0,70.358,-563.454,-2.514,3.585,V
79.234,74.283,62.251,65.296,90.0,70.119,-522.863,-3.38,5.5,V
78.441,77.947,64.203,65.299,90.0,71.665,-412.051,0.865,1.799,V
76.03,76.684,61.907,62.538,90.0,68.336,-686.059,-0.088,5.147,V
77.419,75.55,64.489,63.649,90.0,68.768,-48.563,0.124,4.67,V
76.821,74.745,61.208,65.282,90.0,70.938,-24.0,-3.672,5.048,V
77.365,77.437,61.099,63.381,90.0,68.464,-799.761,-0.769,-2.706,V
79.334,75.419,61.779,62.878,90.0,69.179,-441.937,-0.857,3.494,V
76.308,75.043,63.574,64.678,90.0,68.784,-543.087,-0.859,5.325,V
77.584,76.414,64.73,65.641,90.0,71.25,-317.456,0.062,-2.979,V
76.835,77.675,64.239,65.323,90.0,71.659,-570.377,-0.75,4.196,V
77.699,77.012,64.195,65.27,90.0,69.144,-655.424,-1.62,2.734,V
77.51,77.976,64.254,65.621,90.0,68.715,-95.346,-1.182,2.198,V
76.966,74.03,63.405,63.215,90.0,68.956,-96.606,-3.192,-1.193,V
78.368,74.359,61.936,62.467,90.0,68.014,-106.766,-2.461,1.024,V
78.013,75.21,64.145,65.985,90.0,69.445,-211.186,-1.422,4.166,V
79.118,75.699,63.541,64.777,90.0,71.399,-562.134,-3.85,5.477,V
78.63,76.111,61.584,62.987,90.0,69.53,-13.823,-0.04,-1.433,V
77.735,77.717,61.935,64.788,90.0,71.26,-468.57,0.659,4.64,V
78.883,76.789,63.417,65.246,90.0,69.889,-471.889,-1.632,5.7,V
79.85,74.407,61.949,64.451,90.0,69.179,-967.097,-1.303,-0.373,V
77.815,75.669,61.586,64.121,90.0,68.369,-495.133,-0.496,0.886,V
77.729,74.468,61.121,65.698,90.0,70.076,-546.308,-2.588,-1.067,V
78.76,75.976,63.713,62.601,90.0,69.049,-848.356,-3.306,1.051,V
78.672,74.145,63.49,62.872,90.0,70.451,-927.871,-0.429,-1.229,V
77.22,74.392,62.805,62.621,90.0,70.022,-58.021,-1.39,4.858,V
76.43,74.418,61.385,64.661,90.0,71.253,-830.036,-2.925,-0.289,V
79.229,77.212,61.682,65.08,90.0,71.311,-473.846,0.257,3.182,V
79.776,76.959,61.549,65.726,90.0,71.49,-661.621,0.73,4.572,V
76.143,75.992,64.523,63.625,90.0,69.76,-543.3,-2.802,-1.98,V
78.179,75.022,64.26,63.769,90.0,69.438,-849.302,0.542,1.461,V
76.29,74.496,64.067,62.976,90.0,68.388,-249.033,-0.602,3.92,V
77.947,77.81,64.661,64.009,90.0,68.092,-908.551,-3.704,1.849,V
77.986,74.802,63.604,65.604,90.0,69.012,-638.034,-0.978,5.032,V
77.573,75.566,61.546,65.844,90.0,70.469,-155.75,-0.514,-0.22,V
76.276,77.51,64.455,65.801,90.0,68.884,-880.305,-1.472,5.631,V
77.443,75.822,62.375,62.299,90.0,69.76,-91.057,0.783,5.243,V
78.465,74.157,63.674,64.783,90.0,69.814,-970.411,0.435,-1.441,V
77.355,74.428,62.372,63.804,90.0,69.925,-118.93,-2.31,-2.827,V
77.714,74.551,63.05,65.504,90.0,69.979,-495.344,-1.551,1.781,V
78.649,75.781,61.673,64.871,90.0,69.748,-864.559,-3.131,-2.091,V
76.186,76.372,64.474,64.302,90.0,68.574,-723.064,0.449,3.662,V
79.077,74.611,63.065,62.19,90.0,71.61,-365.956,-1.969,3.97,V
79.907,74.358,61.742,63.193,90.0,71.385,-891.813,0.494,2.06,V
78.14,74.919,62.037,65.875,90.0,69.895,-51.294,-2.972,0.419,V
78.898,74.919,61.682,64.958,90.0,70.32,-725.386,0.525,5.922,V
78.91,77.62,64.766,62.176,90.0,70.116,-544.35,-3.19,2.819,V
77.509,76.079,63.552,62.704,90.0,69.445,-673.84,-2.279,-1.271,V
76.674,76.674,62.476,62.24,90.0,71.051,-438.065,-2.667,-0.127,V
77.919,74.327,61.353,65.057,90.0,70.989,-936.834,-1.547,2.916,V
78.817,74.741,63.475,65.682,90.0,71.604,-191.259,-2.482,3.104,V
78.852,76.946,61.4,62.515,90.0,69.533,-262.296,-1.204,0.278,V
77.426,75.888,64.753,63.692,90.0,69.059,-30.326,-1.12,-1.458,V
79.025,75.792,63.831,62.297,90.0,71.623,-34.772,-1.171,1.66,V
76.973,76.269,64.187,62.926,90.0,69.902,-894.925,-0.213,-2.828,V
77.468,74.38,63.732,64.156,90.0,71.69,-952.777,-3.429,-2.602,V
77.109,74.046,63.487,65.378,90.0,70.348,-948.798,0.567,1.846,V
77.629,75.175,63.53,62.93,90.0,69.035,-544.155,-0.234,2.226,V
76.293,77.521,63.436,64.933,90.0,70.803,-756.691,-1.199,0.581,V
77.505,77.714,61.043,62.4,90.0,70.627,-971.789,-2.57,3.394,V
79.636,76.841,61.7,62.629,90.0,68.389,-821.388,-0.266,-1.678,V
76.209,66.957,62.998,62.721,90.0,70.733,-632.913,-0.838,1.454,W
76.575,66.668,62.823,65.615,90.0,70.484,-932.447,-0.452,5.159,W
77.151,64.363,65.911,62.94,90.0,68.616,-124.125,-0.178,-0.899,W
77.614,67.767,65.624,62.247,90.0,69.708,-531.501,-1.976,-0.237,W
77.904,64.425,65.214,62.166,90.0,70.648,-962.888,-1.798,-0.343,W
76.274,64.622,64.199,63.12,90.0,70.171,-838.666,0.573,0.865,W
76.073,66.32,64.116,62.596,90.0,69.247,-892.194,-0.276,0.36,W
76.017,67.844,62.81,64.492,90.0,70.024,-531.18,-1.484,-0.09,W
76.076,64.79,65.197,65.377,90.0,69.766,-513.7,-1.456,1.646,W
79.811,66.205,65.608,63.986,90.0,69.147,-615.954,0.673,0.499,W
78.625,65.461,64.104,64.395,90.0,69.748,-284.417,-1.302,3.933,W
77.381,64.769,63.704,64.713,90.0,70.543,-504.194,-1.914,-0.193,W
78.403,67.223,63.069,65.982,90.0,70.88,-19.3,-0.685,1.883,W
78.543,66.31,63.273,63.264,90.0,71.51,-19.227,-1.365,-0.343,W
76.439,65.938,63.447,62.099,90.0,70.371,-951.922,-1.892,0.393,W
77.158,64.341,62.606,62.525,90.0,68.914,-689.219,0.558,-1.145,W
78.759,66.436,65.36,63.812,90.0,68.916,-993.502,-0.428,5.646,W
76.809,65.676,62.036,65.593,90.0,69.576,-745.808,-0.258,-2.368,W
76.008,64.851,65.008,65.129,90.0,69.575,-88.057,0.786,-0.992,W
76.814,66.685,63.788,63.119,90.0,70.729,-185.505,-1.088,1.843,W
77.545,64.286,62.118,63.338,90.0,69.099,-499.672,0.218,3.838,W
76.562,64.191,65.628,64.433,90.0,70.501,-842.097,-0.796,5.529,W
76.956,64.04,63.517,62.013,90.0,69.357,-739.845,-1.281,1.11,W
77.77,65.13,62.784,65.979,90.0,69.481,-946.589,0.232,5.991,W
77.308,64.354,64.233,65.161,90.0,69.866,-946.085,-1.973,-0.069,W
76.732,65.213,65.855,62.147,90.0,68.99,-515.014,-1.156,2.243,W
79.297,64.457,62.495,64.188,90.0,69.378,-365.684,-0.774,-2.887,W
79.85,67.828,65.123,62.976,90.0,70.863,-506.889,-0.626,5.263,W
78.797,65.621,65.343,62.958,90.0,68.304,-973.002,-1.41,5.977,W
77.488,67.0,65.458,64.187,90.0,70.693,-16.724,-1.858,1.598,W
78.952,64.319,65.933,65.799,90.0,68.663,-970.682,0.552,0.823,W
76.71,64.057,62.807,65.148,90.0,71.784,-696.696,-0.819,2.381,W
78.527,64.02,63.372,62.817,90.0,71.944,-642.395,0.295,-2.729,W
77.63,65.327,65.963,64.772,90.0,68.204,-955.962,-0.538,4.359,W
77.871,67.689,63.28,63.237,90.0,71.138,-378.088,0.052,4.072,W
79.222,67.272,65.403,62.489,90.0,68.503,-887.349,-1.969,0.38,W
79.822,66.818,64.223,63.491,90.0,70.277,-623.445,-1.101,4.861,W
79.123,64.009,64.305,63.663,90.0,69.235,-335.75,0.289,-2.44,W
79.872,65.136,65.866,62.756,90.0,71.004,-447.778,-0.641,3.336,W
78.837,67.914,64.795,63.844,90.0,69.315,-995.765,0.261,-0.613,W
79.593,65.139,63.665,62.725,90.0,68.417,-374.321,-0.239,1.327,W
78.049,64.644,64.652,64.752,90.0,69.748,-950.001,-0.718,2.066,W
76.205,64.761,64.169,62.207,90.0,70.798,-493.963,-1.646,1.886,W
76.699,67.852,63.593,63.968,90.0,71.587,-285.266,0.723,3.25,W
79.242,64.7,62.758,64.977,90.0,68.587,-749.747,-0.656,5.416,W
78.409,65.716,63.165,63.471,90.0,71.023,-488.318,-0.998,2.415,W
78.509,67.009,65.112,64.717,90.0,69.519,-76.855,0.833,-2.712,W
78.695,65.078,65.865,65.108,90.0,69.905,-767.954,-0.389,3.906,W
77.038,65.542,65.632,63.746,90.0,70.077,-614.073,-1.424,2.49,W
79.78,65.448,64.121,64.608,90.0,69.443,-605.272,-1.732,2.632,W
77.856,66.762,64.48,63.565,90.0,70.112,-688.593,0.024,4.961,W
77.033,64.277,64.641,62.152,90.0,70.14,-381.799,-0.739,-1.566,W
77.824,66.269,65.518,63.699,90.0,70.667,-724.127,-1.045,4.539,W
76.784,64.916,63.732,63.656,90.0,69.521,-435.121,0.046,-2.258,W
76.964,67.944,62.938,62.379,90.0,70.962,-794.356,-0.448,5.354,W
79.777,67.418,62.499,65.046,90.0,70.903,-694.788,-1.407,-2.988,W
78.685,66.211,64.257,62.87,90.0,71.289,-684.157,-1.394,-1.85,W
77.665,64.258,64.262,64.154,90.0,70.432,-490.308,0.823,-1.934,W
76.006,66.359,64.861,65.847,90.0,71.654,-539.84,0.902,1.41,W
79.763,65.346,63.488,62.418,90.0,69.109,-646.949,-0.948,-1.534,W
77.317,66.297,62.893,62.782,90.0,68.002,-617.78,0.978,5.274,W
76.241,64.503,64.36,62.071,90.0,70.95,-798.468,0.578,0.055,W
78.241,67.616,64.232,62.967,90.0,70.502,-124.465,-1.513,4.577,W
76.243,64.11,63.959,64.575,90.0,69.368,-202.424,0.171,1.799,W
78.546,65.56,64.626,62.21,90.0,69.009,-449.238,-1.414,1.408,W
78.641,66.715,65.997,63.753,90.0,70.623,-714.237,0.356,3.683,W
79.245,65.96,64.278,62.367,90.0,68.199,-42.489,-0.036,-1.056,W
79.945,64.382,65.32,65.176,90.0,70.236,-459.928,-1.386,1.147,W
79.745,66.898,65.339,64.753,90.0,69.614,-7.378,-0.671,4.416,W
76.205,66.351,65.634,65.839,90.0,70.895,-202.488,0.744,1.331,W
77.999,66.022,62.145,64.594,90.0,70.763,-816.979,-0.606,-0.796,W
77.905,65.181,64.65,65.898,90.0,70.785,-667.144,-1.692,4.513,W
78.349,64.094,65.117,62.531,90.0,71.397,-25.309,0.823,3.205,W
76.09,64.654,64.777,65.638,90.0,71.432,-656.413,-1.073,-0.198,W
79.952,67.859,64.584,63.55,90.0,70.719,-197.172,-0.196,1.517,W
78.045,65.253,64.47,65.468,90.0,70.68,-372.796,-0.797,5.392,W
77.778,64.323,64.074,62.05,90.0,68.09,-385.349,-1.111,-2.745,W
76.066,67.962,63.971,63.862,90.0,69.362,-413.155,0.939,5.75,W
77.109,66.579,65.925,64.546,90.0,71.427,-759.336,0.909,3.978,W
79.594,66.014,65.833,63.018,90.0,68.283,-330.371,-1.776,-2.263,W
79.567,66.853,64.319,62.878,90.0,71.185,-800.284,0.351,3.054,W
76.67,64.136,63.562,65.413,90.0,68.995,-654.914,-0.847,-1.679,W
76.142,64.459,64.885,63.212,90.0,68.302,-210.735,0.542,3.867,W
77.395,64.396,65.685,63.728,90.0,71.222,-354.234,-1.21,5.634,W
78.311,64.071,62.291,63.911,90.0,68.44,-640.453,-1.807,0.317,W
77.552,67.547,63.338,64.31,90.0,70.436,-545.069,0.754,5.99,W
79.013,65.199,65.275,62.947,90.0,71.959,-744.478,-1.899,0.238,W
79.044,67.443,63.366,63.506,90.0,69.907,-982.564,0.162,-2.936,W
79.394,67.769,65.858,65.914,90.0,69.473,-306.895,-0.283,3.963,W
78.919,67.303,62.994,65.606,90.0,70.5,-699.783,0.193,0.165,W
76.738,66.336,64.399,64.921,90.0,69.584,-613.087,0.148,0.406,W
78.403,66.436,62.568,62.016,90.0,68.455,-881.369,-0.313,1.916,W
76.755,65.338,64.19,63.021,90.0,69.249,-954.016,0.1,-2.189,W
79.089,67.028,64.195,62.778,90.0,71.139,-130.363,-0.658,-1.578,W
78.607,64.202,64.759,65.087,90.0,71.226,-872.807,-0.05,0.824,W
76.712,67.763,65.024,65.297,90.0,68.299,-90.225,-0.758,5.31,W
79.586,65.738,64.443,64.071,90.0,68.343,-69.351,-1.749,1.313,W
79.269,66.149,62.462,65.575,90.0,69.563,-335.637,-1.848,0.406,W
77.099,66.896,65.663,65.651,90.0,68.725,-425.28,-1.019,3.883,W
79.292,66.241,64.67,63.884,90.0,70.474,-90.052,-0.497,-1.33,W
78.042,77.643,77.306,72.301,90.0,74.171,-773.497,-215.686,2.781,X
77.351,75.7,76.281,72.573,90.0,72.053,-541.152,-864.89,4.297,X
79.15,77.665,77.114,72.045,90.0,73.726,-988.621,-988.092,0.693,X
78.222,76.481,75.11,72.022,90.0,73.615,-231.327,-935.582,-0.756,X
76.821,78.558,78.827,72.235,90.0,73.137,-692.358,-755.444,1.654,X
76.671,78.646,77.591,72.191,90.0,73.415,-636.665,-199.96,2.406,X
76.759,77.645,78.869,72.399,90.0,73.446,-338.296,-629.049,0.31,X
78.463,75.095,77.64,72.503,90.0,72.733,-952.625,-841.788,4.076,X
78.852,78.445,75.04,72.406,90.0,73.323,-443.776,-767.779,-0.138,X
79.069,78.298,76.8,72.207,90.0,74.223,-684.33,-318.404,-0.386,X
78.04,76.194,77.431,72.184,90.0,74.664,-289.806,-130.087,4.827,X
78.329,76.291,75.927,72.622,90.0,75.675,-756.306,-145.565,2.322,X
79.33,76.741,78.047,72.144,90.0,73.029,-863.157,-366.709,-0.297,X
79.673,77.96,75.47,72.221,90.0,75.425,-385.592,-72.364,2.133,X
78.356,76.688,75.263,72.546,90.0,73.508,-700.628,-482.306,4.318,X
77.754,76.775,75.113,72.575,90.0,75.727,-346.253,-648.055,2.481,X
78.157,78.578,76.543,72.547,90.0,73.683,-680.669,-944.007,2.978,X
79.937,76.244,75.477,72.443,90.0,73.2,-827.253,-571.905,2.314,X
77.949,78.695,77.72,72.085,90.0,74.1,-940.655,-655.762,-0.708,X
76.801,78.06,76.202,72.664,90.0,72.685,-914.323,-364.116,5.283,X
79.649,75.812,77.244,72.814,90.0,75.391,-954.641,-864.261,4.59,X
79.304,78.041,75.536,72.492,90.0,72.645,-418.271,-450.074,3.026,X
78.646,77.216,77.492,72.645,90.0,75.944,-590.986,-263.232,5.514,X
79.366,75.497,77.304,72.995,90.0,74.615,-979.42,-881.805,-0.735,X
79.167,75.842,77.001,72.906,90.0,74.689,-576.868,-274.545,0.989,X
79.056,75.055,77.998,72.898,90.0,72.778,-480.497,-804.702,0.208,X
77.569,76.457,77.284,72.266,90.0,73.485,-842.85,-245.111,-0.379,X
79.408,76.411,78.502,72.483,90.0,73.811,-994.116,-725.803,0.362,X
76.981,78.656,78.463,72.837,90.0,74.546,-413.016,-564.837,2.791,X
79.922,75.885,78.52,72.363,90.0,74.19,-140.95,-28.2,1.762,X
79.88,75.885,78.676,72.302,90.0,72.045,-381.595,-76.444,0.93,X
78.125,78.737,76.333,72.107,90.0,74.546,-789.283,-71.517,1.117,X
78.906,75.051,78.214,72.127,90.0,73.619,-87.25,-344.098,2.728,X
76.879,78.567,78.899,72.986,90.0,75.009,-149.919,-444.856,1.742,X
79.212,78.666,78.009,72.021,90.0,72.79,-492.178,-954.479,1.622,X
78.541,77.719,76.549,72.989,90.0,72.82,-60.236,-475.451,1.344,X
78.26,78.85,76.966,72.674,90.0,73.102,-28.587,-500.102,5.989,X
79.092,75.639,77.761,72.186,90.0,74.029,-42.829,-423.716,1.261,X
79.144,75.568,78.591,72.83,90.0,75.797,-883.006,-432.435,1.47,X
78.87,77.085,77.425,72.835,90.0,72.346,-295.078,-21.698,3.105,X
77.031,77.941,78.637,72.06,90.0,75.246,-142.97,-817.307,5.785,X
76.3,76.231,75.55,72.94,90.0,75.868,-337.51,-160.471,4.663,X
77.0,76.481,78.405,72.021,90.0,74.306,-829.131,-161.044,4.026,X
78.228,78.117,78.655,72.661,90.0,74.404,-799.254,-291.947,4.752,X
76.249,75.584,75.438,72.098,90.0,75.504,-791.737,-582.231,5.989,X
77.386,75.724,76.234,72.898,90.0,73.296,-153.167,-891.88,5.64,X
79.355,77.978,75.856,72.605,90.0,73.001,-899.979,-795.763,5.168,X
77.508,76.496,76.27,72.457,90.0,75.891,-409.764,-187.989,-0.077,X
76.605,76.858,75.583,72.401,90.0,73.335,-606.197,-595.64,5.327,X
77.949,77.511,77.001,72.456,90.0,72.399,-818.339,-528.284,0.378,X
78.286,77.727,75.513,72.577,90.0,74.883,-812.111,-476.213,0.92,X
76.299,77.622,77.001,72.038,90.0,72.653,-784.889,-283.3,1.842,X
77.491,78.133,78.28,72.801,90.0,73.392,-851.459,-805.11,0.748,X
78.436,76.745,77.019,72.825,90.0,74.379,-782.717,-692.562,2.108,X
78.31,76.952,75.385,72.609,90.0,75.413,-384.481,-157.695,2.569,X
76.879,77.057,78.411,72.257,90.0,74.585,-956.997,-718.058,3.911,X
79.645,78.865,75.596,72.265,90.0,75.769,-702.157,-908.735,1.011,X
77.7,78.573,78.769,72.19,90.0,74.977,-140.814,-295.974,0.539,X
76.507,76.269,76.506,72.679,90.0,74.822,-98.958,-995.547,0.501,X
79.757,78.809,75.754,72.263,90.0,75.773,-742.847,-903.134,2.478,X
78.25,77.174,76.54,72.443,90.0,72.573,-315.353,-757.246,3.406,X
78.194,75.305,78.741,72.454,90.0,74.003,-979.56,-821.236,2.106,X
76.849,77.799,77.693,72.898,90.0,74.819,-237.081,-602.593,1.115,X
76.073,76.786,78.039,72.298,90.0,75.667,-887.15,-446.244,1.088,X
76.583,77.932,76.64,72.361,90.0,72.374,-386.757,-926.436,4.016,X
76.582,77.712,76.229,72.913,90.0,73.71,-695.313,-940.973,3.398,X
76.488,76.015,77.733,72.374,90.0,74.164,-752.241,-65.925,5.126,X
76.472,78.462,76.498,72.829,90.0,73.337,-285.885,-919.862,-0.314,X
78.21,75.792,76.735,72.206,90.0,74.724,-970.397,-854.436,-0.75,X
77.053,76.965,78.884,72.528,90.0,73.517,-229.655,-656.537,1.902,X
77.104,75.123,77.322,72.116,90.0,74.384,-84.492,-684.819,3.23,X
78.862,76.469,75.964,72.447,90.0,74.756,-801.409,-46.086,5.015,X
79.565,76.767,75.968,72.984,90.0,75.074,-942.535,-786.93,-0.466,X
79.571,75.851,78.369,72.586,90.0,75.64,-961.087,-214.675,2.699,X
79.053,77.578,78.28,72.371,90.0,73.792,-866.264,-997.885,0.523,X
78.463,78.036,75.257,72.687,90.0,74.277,-982.361,-579.5,0.613,X
78.965,77.514,75.708,72.91,90.0,72.17,-934.9,-205.902,1.01,X
79.309,76.764,76.999,72.245,90.0,74.236,-191.444,-330.009,1.844,X
78.679,77.537,77.602,72.531,90.0,74.728,-180.02,-523.786,3.015,X
77.11,76.658,76.755,72.158,90.0,75.668,-291.068,-818.596,5.023,X
77.932,78.361,75.851,72.064,90.0,74.334,-488.012,-533.695,0.253,X
78.517,78.825,77.13,72.023,90.0,74.961,-999.999,-565.187,4.39,X
77.761,75.073,75.146,72.016,90.0,74.963,-401.337,-472.694,2.379,X
76.008,78.923,78.814,72.934,90.0,74.541,-320.144,-922.137,4.581,X
78.024,75.717,78.074,72.949,90.0,73.813,-77.677,-548.399,0.895,X
77.393,78.113,77.034,72.501,90.0,74.887,-192.922,-254.988,3.505,X
78.091,77.119,76.172,72.682,90.0,73.551,-548.438,-329.132,2.408,X
78.115,75.89,78.158,72.346,90.0,72.444,-689.115,-964.685,0.231,X
78.008,77.646,77.142,72.106,90.0,74.093,-799.617,-360.328,2.183,X
77.314,75.598,76.405,72.729,90.0,73.763,-122.894,-337.138,5.101,X
77.849,78.392,77.677,72.31,90.0,73.218,-421.201,-619.205,2.692,X
76.4,76.913,77.82,72.405,90.0,75.454,-253.772,-180.606,5.786,X
78.929,78.947,75.374,72.901,90.0,74.338,-441.951,-652.697,0.975,X
78.851,77.14,76.125,72.026,90.0,72.198,-419.15,-387.01,3.386,X
79.003,78.478,77.257,72.169,90.0,74.461,-429.157,-322.289,5.949,X
79.549,78.166,77.539,72.069,90.0,73.161,-754.75,-712.959,2.019,X
76.624,75.044,78.155,72.535,90.0,75.23,-46.336,-57.367,3.869,X
78.937,76.76,78.743,72.704,90.0,72.902,-243.778,-614.261,5.939,X
77.086,75.347,77.101,72.394,90.0,72.026,-98.358,-521.501,3.498,X
79.169,75.123,75.155,72.615,90.0,75.192,-360.054,-997.843,1.859,X
63.039,75.326,76.754,74.098,67.344,67.742,-804.033,-0.37,4.766,Y
63.354,74.758,74.927,74.512,66.908,65.22,-298.549,-2.233,1.819,Y
63.794,76.548,75.731,75.992,40.29,66.018,-318.907,-0.44,3.129,Y
64.909,74.567,76.842,77.105,13.974,66.932,-108.853,-0.208,3.539,Y
65.706,76.872,73.612,77.654,3.105,64.348,-716.345,0.155,4.577,Y
64.166,73.861,75.509,76.514,26.553,67.447,-870.83,0.449,-0.301,Y
62.948,75.912,75.247,74.296,45.673,66.846,-872.049,-2.279,5.374,Y
63.802,75.996,75.713,76.476,10.729,64.418,-879.486,-0.048,0.137,Y
63.97,74.584,75.759,75.483,13.816,66.052,-791.262,-2.273,-0.051,Y
63.862,76.456,75.282,75.239,40.832,67.003,-341.145,-2.385,-1.342,Y
63.999,74.451,74.573,77.188,43.17,66.755,-534.157,-1.014,3.207,Y
62.962,76.438,73.029,77.024,17.192,66.77,-107.872,0.675,1.898,Y
64.076,75.969,76.936,75.747,54.409,66.963,-426.845,-2.327,2.115,Y
63.974,73.559,74.15,76.587,36.252,67.369,-983.822,0.239,3.4,Y
65.155,75.642,76.608,74.089,27.215,64.077,-84.086,-0.956,4.48,Y
62.675,73.14,76.636,74.877,83.699,65.089,-279.659,0.097,5.677,Y
64.578,73.68,74.526,75.617,54.69,67.313,-753.599,-0.822,1.525,Y
62.57,73.265,73.108,76.448,7.691,64.366,-157.051,-2.546,3.117,Y
64.183,73.782,76.679,77.695,7.199,65.397,-447.851,0.108,5.867,Y
64.903,74.642,73.366,74.237,74.666,64.33,-301.725,-2.475,1.389,Y
63.632,73.44,75.174,75.861,23.832,66.632,-896.617,-1.208,5.564,Y
64.954,75.816,73.043,76.7,69.826,66.689,-837.192,0.684,2.441,Y
63.352,75.861,73.61,76.291,13.188,66.878,-768.281,-0.099,3.818,Y
63.464,73.434,76.529,77.227,28.804,66.547,-654.279,-2.904,4.661,Y
64.833,76.799,74.733,75.084,24.514,64.789,-249.928,0.955,6.681,Y
65.579,75.582,74.945,77.059,65.391,65.495,-262.581,-1.264,3.547,Y
65.599,76.777,73.654,77.401,64.744,64.9,-12.345,0.725,-0.952,Y
64.028,73.862,74.738,77.213,48.27,64.141,-172.433,-0.072,-2.059,Y
63.719,75.59,75.046,77.408,31.454,67.648,-178.253,-1.409,-2.797,Y
64.176,75.289,73.18,77.268,66.538,64.343,-103.933,-0.654,-1.291,Y
64.364,74.898,73.868,75.888,31.307,65.336,-522.504,-2.99,5.129,Y
64.783,74.583,75.107,74.466,40.95,66.881,-907.379,0.622,-0.43,Y
62.155,75.904,74.189,75.883,24.038,65.024,-996.068,-2.486,-0.73,Y
65.871,75.404,76.512,77.29,30.825,65.514,-877.201,-0.907,5.297,Y
